sample_id,dw_entropy,dw_margin,dw_max_probability,dw_entropy_full_8class,dw_margin_full_8class,dw_max_probability_full_8class,dw_entropy_partial_5class,dw_margin_partial_5class,dw_max_probability_partial_5class,dw_water,dw_trees,dw_flooded_vegetation,dw_crops,dw_built,fdp_palm_probability_2023,fdp_rubber_probability_2023,screening_score,active_score
TJ04_084,,,,,,,0.4533904130243618,0.614789,0.675737,0.031668,0.675737,0.032095,0.060948,0.029997,0.203922,0.94902,,10.0
TJ04_085,,,,,,,0.5011011015722572,0.622395,0.681088,0.040116,0.681088,0.030932,0.054471,0.058693,0.0,0.0,,6.0
TJ04_087,,,,,,,0.4867704078862971,0.621734,0.682654,0.044111,0.682654,0.041775,0.06092,0.028798,0.0,0.0,,6.0
TJ04_089,,,,,,,0.4219185094890177,0.64535,0.682596,0.035217,0.682596,0.03218,0.031175,0.037246,0.0,0.0,,6.0
TJ04_093,,,,,,,0.46372399232938843,0.6367419999999999,0.686363,0.037866,0.686363,0.035546,0.049621,0.037398,0.019608,0.019608,,6.0
TJ04_096,,,,,,,0.44671578168119735,0.6229680000000001,0.68754,0.029916,0.68754,0.033231,0.064572,0.027001,0.231373,0.129412,,7.0
TJ04_098,,,,,,,0.4472345957326614,0.6469539999999999,0.692857,0.034752,0.692857,0.036423,0.045903,0.035058,0.0,0.0,,6.0
TJ04_100,,,,,,,0.5053952562322115,0.63137,0.691708,0.051551,0.691708,0.034117,0.060338,0.043211,0.0,0.0,,6.0
RS03_001,0.8566416283624521,0.134813,0.339373,0.8566416283624521,0.134813,0.339373,0.7954606554126562,0.134813,0.339373,0.056566,0.20456,0.057124,0.339373,0.038878,0.003922,0.0,6.0,
RS03_002,0.7376546428629384,0.375584,0.517413,0.7376546428629384,0.375584,0.517413,0.5836101410530177,0.461324,0.517413,0.044675,0.056089,0.055815,0.517413,0.030317,0.007843,0.0,6.0,
RS03_003,0.704948658130096,0.449387,0.557886,0.704948658130096,0.449387,0.557886,0.587702433625377,0.493897,0.557886,0.045648,0.063989,0.05794,0.557886,0.03631,0.039216,0.0,4.0,
RS03_004,0.8140140480965281,0.0729369999999999,0.348095,0.8140140480965281,0.0729369999999999,0.348095,0.7728581208833304,0.07293699999999997,0.348095,0.0417,0.275158,0.047484,0.348095,0.054007,0.0,0.0,4.0,
RS03_005,0.8196504545166083,0.0344559999999999,0.32589,0.8196504545166083,0.0344559999999999,0.32589,0.7440410095539668,0.03445599999999999,0.32589,0.033869,0.32589,0.039889,0.291434,0.044734,0.486275,0.0,4.0,
RS03_006,0.8664534478619428,0.129546,0.322062,0.8664534478619428,0.129546,0.322062,0.8476288884771919,0.12954600000000002,0.322062,0.100683,0.192516,0.032977,0.322062,0.076084,0.0,0.0,4.0,
RS03_007,0.8416795315411426,0.204116,0.369851,0.8416795315411426,0.204116,0.369851,0.8219515194234326,0.204116,0.369851,0.038406,0.165735,0.045739,0.369851,0.160917,0.0,0.0,4.0,
RS03_008,0.9279187940974942,0.038349,0.243296,0.9279187940974942,0.038349,0.243296,0.8758216539818656,0.03834900000000002,0.243296,0.243296,0.059471,0.204947,0.10298,0.038138,0.0,0.0,3.0,
RS03_009,0.9212297252413808,0.107336,0.269216,0.9212297252413808,0.107336,0.269216,0.869891253831272,0.10733600000000001,0.269216,0.269216,0.045433,0.16188,0.143767,0.041738,0.0,0.0,3.0,
RS03_010,0.8869135434985863,0.008922,0.213756,0.8869135434985863,0.008922,0.213756,0.822058964907119,0.007650999999999991,0.204834,0.028659,0.204834,0.042363,0.197183,0.050531,0.027451,0.0,3.0,
RS03_011,0.7705405528173508,0.0566349999999999,0.364187,0.7705405528173508,0.0566349999999999,0.364187,0.7426467481773913,0.05663499999999999,0.364187,0.052634,0.364187,0.029206,0.307552,0.048585,0.996078,0.0,3.0,
RS03_012,0.8661319680902992,0.082798,0.29231,0.8661319680902992,0.082798,0.29231,0.8483738218511928,0.109893,0.209512,0.025993,0.099619,0.068653,0.209512,0.041686,0.015686,0.007843,3.0,
RS03_013,0.8345598904797571,0.130852,0.369777,0.8345598904797571,0.130852,0.369777,0.8344327531709296,0.13085200000000002,0.369777,0.048233,0.369777,0.082003,0.238925,0.080092,0.0,0.0,3.0,
RS03_014,0.798248269678087,0.0816679999999999,0.358828,0.798248269678087,0.0816679999999999,0.358828,0.739684580565515,0.08166799999999996,0.358828,0.035552,0.27716,0.031424,0.358828,0.056473,0.996078,0.0,3.0,
RS03_015,0.8690896449653283,0.07093,0.282052,0.8690896449653283,0.07093,0.282052,0.8195363980127077,0.15954200000000002,0.211122,0.035743,0.05158,0.040486,0.211122,0.050435,0.035294,0.003922,3.0,
RS03_016,0.8846531225137624,0.0212699999999999,0.241749,0.8846531225137624,0.0212699999999999,0.241749,0.7835031093290711,0.08495899999999998,0.241749,0.037528,0.15679,0.030757,0.241749,0.033207,0.866667,0.003922,2.0,
RS03_017,0.6786225283064267,0.333797,0.532369,0.6786225283064267,0.333797,0.532369,0.6044210710279501,0.333797,0.532369,0.027345,0.532369,0.028646,0.198572,0.029088,0.321569,0.14902,2.0,
RS03_018,0.8524399177113816,0.071607,0.293142,0.8524399177113816,0.071607,0.293142,0.7821752636826267,0.10775200000000001,0.293142,0.038386,0.293142,0.044471,0.18539,0.038907,0.070588,0.0,2.0,
RS03_019,0.7444765987403401,0.280511,0.475013,0.7444765987403401,0.280511,0.475013,0.6924991116202125,0.280511,0.475013,0.045224,0.475013,0.035741,0.194502,0.043813,0.0,0.0,2.0,
RS03_020,0.7671832404761646,0.27504,0.457507,0.7671832404761646,0.27504,0.457507,0.7965640142763026,0.131371,0.182467,0.03311,0.051096,0.031416,0.182467,0.027514,0.290196,0.0,2.0,
RS03_021,0.8832110295833434,0.011882,0.238432,0.8832110295833434,0.011882,0.238432,0.8660830257972644,0.011882000000000004,0.238432,0.037544,0.238432,0.042116,0.22655,0.18321,0.027451,0.0,2.0,
RS03_022,0.7427845437952706,0.217922,0.454454,0.7427845437952706,0.217922,0.454454,0.7771011429363934,0.185412,0.236532,0.045041,0.05112,0.037708,0.236532,0.034567,,,1.0,
RS03_023,0.704070741130193,0.303207,0.507345,0.704070741130193,0.303207,0.507345,0.6634772133782841,0.30320700000000006,0.507345,0.026837,0.507345,0.034784,0.204138,0.054024,0.976471,0.0,1.0,
RS03_024,0.7083533157859185,0.257412,0.489099,0.7083533157859185,0.257412,0.489099,0.6621317652689199,0.257412,0.489099,0.040839,0.489099,0.024419,0.231687,0.039755,0.996078,0.0,1.0,
RS03_025,0.7758491165477969,0.217249,0.431225,0.7758491165477969,0.217249,0.431225,0.7513043123819989,0.21724900000000003,0.431225,0.057184,0.431225,0.034568,0.213976,0.06231,0.996078,0.0,1.0,
RS03_026,0.7287653755237299,0.2296349999999999,0.463879,0.7287653755237299,0.2296349999999999,0.463879,0.6632118124567252,0.22963499999999998,0.463879,0.0346,0.463879,0.025369,0.234244,0.038569,0.996078,0.0,1.0,
RS03_027,0.7406863883407284,0.205121,0.445286,0.7406863883407284,0.205121,0.445286,0.6958649393934796,0.20512100000000003,0.445286,0.041888,0.445286,0.021489,0.240165,0.05373,0.996078,0.0,1.0,
RS03_028,0.677981949292394,0.3533969999999999,0.539835,0.677981949292394,0.3533969999999999,0.539835,0.6265347322153204,0.35339699999999996,0.539835,0.040254,0.539835,0.025322,0.186438,0.037493,0.996078,0.0,1.0,
RS03_029,0.6985577832366768,0.2928789999999999,0.506508,0.6985577832366768,0.2928789999999999,0.506508,0.6474045956528551,0.29287899999999994,0.506508,0.037936,0.506508,0.029184,0.213629,0.034437,0.996078,0.0,1.0,
RS03_030,0.8623636192896378,0.047622,0.265893,0.8623636192896378,0.047622,0.265893,0.8261061242430512,0.007453999999999988,0.218271,0.037034,0.210817,0.050849,0.218271,0.04299,0.862745,0.0,1.0,
RS03_031,0.8839009744711323,0.0320449999999999,0.249799,0.8839009744711323,0.0320449999999999,0.249799,0.8583281436387986,0.03500400000000001,0.217754,0.041419,0.217754,0.041412,0.18275,0.069146,0.984314,0.0,1.0,
RS03_032,0.6728791361204961,0.327945,0.528838,0.6728791361204961,0.327945,0.528838,0.6291479820402838,0.32794500000000004,0.528838,0.033801,0.528838,0.028244,0.200893,0.036188,0.996078,0.0,1.0,
RS03_033,0.7605735340021004,0.255976,0.453891,0.7605735340021004,0.255976,0.453891,0.7311765842340838,0.255976,0.453891,0.093568,0.453891,0.031667,0.197915,0.033591,0.996078,0.0,1.0,
RS03_034,0.622655580035458,0.40813,0.59039,0.622655580035458,0.40813,0.59039,0.5762044145938721,0.40813,0.59039,0.029871,0.59039,0.027357,0.18226,0.028907,0.835294,0.0,0.0,
TJ01_001,,,,,,,0.8382858162752639,0.15975000000000003,0.302283,0.142533,0.092092,0.056522,0.302283,0.035712,0.0,0.0,,9.0
TJ01_002,,,,,,,0.7169065997359383,0.30234799999999995,0.38469,0.082342,0.042986,0.064676,0.38469,0.036388,0.0,0.0,,8.0
TJ01_003,,,,,,,0.8788801557671957,0.10508899999999999,0.267229,0.16214,0.076269,0.097096,0.267229,0.035865,0.0,0.0,,8.0
TJ01_004,,,,,,,0.7619840281479605,0.268751,0.388438,0.119687,0.051118,0.065416,0.388438,0.043944,0.0,0.0,,8.0
TJ01_005,,,,,,,0.737690552714567,0.31115400000000004,0.423366,0.065277,0.059339,0.112212,0.423366,0.038243,0.0,0.0,,8.0
TJ01_006,,,,,,,0.7794622021674846,0.21685600000000002,0.392817,0.175961,0.05149,0.069175,0.392817,0.043833,0.0,0.0,,8.0
TJ01_007,,,,,,,0.9017573851572356,0.109313,0.2945,0.185187,0.059929,0.068668,0.2945,0.155455,0.0,0.0,,8.0
TJ01_008,,,,,,,0.8292144839842616,0.13482999999999998,0.330914,0.196084,0.084713,0.062604,0.330914,0.038004,0.0,0.0,,8.0
TJ01_009,,,,,,,0.7135969775054639,0.335331,0.459296,0.123965,0.068018,0.055563,0.459296,0.033239,0.0,0.0,,8.0
TJ01_010,,,,,,,0.7393955605480889,0.33143199999999995,0.415855,0.084423,0.059181,0.060647,0.415855,0.05368,0.0,0.0,,8.0
TJ01_011,,,,,,,0.8297672133177599,0.14001100000000002,0.298808,0.158797,0.053415,0.074898,0.298808,0.037677,0.0,0.0,,8.0
TJ01_012,,,,,,,0.7739201450140307,0.09541799999999998,0.336074,0.240656,0.060193,0.043588,0.336074,0.03413,0.0,0.0,,8.0
TJ01_013,,,,,,,0.7828435615863043,0.26334199999999996,0.365019,0.101677,0.062922,0.083601,0.365019,0.034161,0.0,0.0,,8.0
TJ01_014,,,,,,,0.8194964573435838,0.192004,0.286849,0.094845,0.066348,0.060318,0.286849,0.034833,0.0,0.0,,8.0
TJ01_015,,,,,,,0.7937221338372641,0.179317,0.354437,0.17512,0.06284,0.062066,0.354437,0.03538,0.0,0.0,,8.0
TJ01_016,,,,,,,0.8069474719523025,0.267452,0.405397,0.137945,0.069289,0.039071,0.405397,0.114607,0.0,0.0,,8.0
TJ01_017,,,,,,,0.810269450544809,0.255141,0.365662,0.110521,0.071836,0.098878,0.365662,0.037283,0.0,0.0,,8.0
TJ01_018,,,,,,,0.7501140293928078,0.267902,0.373488,0.105586,0.061378,0.054846,0.373488,0.034283,0.0,0.0,,8.0
TJ01_019,,,,,,,0.7732125907007819,0.267904,0.366129,0.098225,0.057418,0.060887,0.366129,0.047633,0.0,0.0,,8.0
TJ01_020,,,,,,,0.6706964245138423,0.316408,0.379738,0.03987,0.049274,0.06333,0.379738,0.033448,0.0,0.0,,8.0
TJ01_021,,,,,,,0.7757894231604927,0.258004,0.326715,0.061582,0.068711,0.064742,0.326715,0.038751,0.0,0.0,,8.0
TJ01_022,,,,,,,0.7326709363712022,0.356372,0.46971,0.065603,0.113338,0.066311,0.46971,0.047992,0.0,0.0,,8.0
TJ01_023,,,,,,,0.8702301441219774,0.16856700000000002,0.266602,0.090099,0.083764,0.098035,0.266602,0.035049,0.0,0.0,,8.0
TJ01_024,,,,,,,0.7014660898257451,0.37555,0.448449,0.065405,0.061951,0.072899,0.448449,0.042607,0.0,0.0,,8.0
TJ01_025,,,,,,,0.9010818178784046,0.13501100000000002,0.270351,0.120587,0.092881,0.13534,0.270351,0.041343,0.0,0.0,,8.0
TJ01_026,,,,,,,0.9121355106718851,0.09920599999999999,0.261337,0.098117,0.162131,0.131882,0.261337,0.041821,0.0,0.0,,8.0
TJ01_027,,,,,,,0.827411296865227,0.24065099999999998,0.371262,0.130611,0.10849,0.063462,0.371262,0.048797,0.0,0.0,,8.0
TJ01_028,,,,,,,0.8329231782102157,0.168646,0.260926,0.066829,0.038152,0.09228,0.260926,0.049564,0.0,0.0,,8.0
TJ01_029,,,,,,,0.8284852153860577,0.205338,0.328563,0.123225,0.066601,0.085473,0.328563,0.039237,0.0,0.0,,8.0
TJ01_030,,,,,,,0.836732664743465,0.100544,0.324229,0.223685,0.067732,0.075996,0.324229,0.0445,0.0,0.0,,8.0
TJ01_031,,,,,,,0.7389235541968131,0.328284,0.403296,0.075012,0.064571,0.068204,0.403296,0.042775,0.0,0.0,,8.0
TJ01_032,,,,,,,0.7602845198871157,0.324691,0.428547,0.103856,0.077642,0.042296,0.428547,0.071938,0.0,0.0,,8.0
TJ01_033,,,,,,,0.818213025628242,0.158716,0.333553,0.174837,0.080831,0.047847,0.333553,0.044807,0.0,0.0,,7.0
TJ02_001,,,,,,,0.9850573071834505,0.005388000000000004,0.159586,0.154198,0.109284,0.110473,0.159586,0.089761,0.007843,0.003922,,7.0
TJ02_002,,,,,,,,,,,0.168861,0.048614,0.193139,,0.227451,0.003922,,6.0
TJ02_004,,,,,,,,,,,0.158847,0.029061,0.208103,,0.0,0.023529,,6.0
TJ02_005,,,,,,,,,,,0.243942,0.029217,0.188663,,0.278431,0.129412,,6.0
TJ02_008,,,,,,,,,,,0.266494,0.041933,0.231562,,0.031373,0.007843,,6.0
TJ02_011,,,,,,,,,,,0.203474,0.057817,0.172489,,0.039216,0.0,,6.0
TJ02_014,,,,,,,,,,,0.264378,0.040602,0.083168,,0.0,0.0,,6.0
TJ02_016,,,,,,,0.7437415602349273,0.191696,0.285476,0.033799,0.036653,0.033887,0.285476,0.09378,0.341176,0.003922,,7.0
TJ02_019,,,,,,,0.8226735186986367,0.11465800000000001,0.322108,0.051647,0.322108,0.088203,0.20745,0.037272,0.007843,0.0,,7.0
TJ02_022,,,,,,,,,,,0.068345,0.030193,0.176022,,0.0,0.003922,,6.0
TJ02_023,,,,,,,,,,,0.371382,0.03516,0.175331,,0.035294,0.011765,,6.0
TJ02_027,,,,,,,0.9580745838792278,0.012716000000000005,0.128006,0.056547,0.128006,0.11529,0.080343,0.048711,0.0,0.0,,7.0
TJ02_030,,,,,,,,,,,0.347392,0.033274,0.221674,,0.470588,0.0,,6.0
TJ02_033,,,,,,,0.7661812755051065,0.21049099999999998,0.271536,0.042141,0.050175,0.034066,0.271536,0.061045,0.239216,0.145098,,7.0
TJ02_040,,,,,,,0.6963603430718563,0.267583,0.331968,0.025572,0.062027,0.032404,0.331968,0.064385,0.211765,0.023529,,7.0
TJ02_043,,,,,,,,,,,0.41524,0.037377,0.189228,,0.654902,0.0,,6.0
TJ02_052,,,,,,,,,,,0.427795,0.050402,0.093841,,0.305882,0.058824,,6.0
TJ02_057,,,,,,,,,,,0.464367,0.027462,0.081169,,0.0,0.062745,,6.0
TJ02_058,,,,,,,0.6266906557365732,0.398038,0.492919,0.027916,0.492919,0.055019,0.094881,0.039562,0.478431,0.090196,,7.0
TJ02_092,,,,,,,0.8874928263538776,0.10029299999999997,0.250308,0.058943,0.06617,0.063663,0.250308,0.150015,0.294118,0.0,,7.0
TJ05_001,,,,,,,0.7946710088869888,0.055067000000000005,0.264162,0.033659,0.209095,0.054468,0.264162,0.03639,0.0,0.0,,8.0
TJ05_002,,,,,,,0.8675179448294874,0.146596,0.256564,0.058273,0.096694,0.109968,0.256564,0.036848,0.0,0.0,,8.0
TJ05_003,,,,,,,0.7623743673792736,0.079463,0.350908,0.033366,0.271445,0.042339,0.350908,0.061956,0.035294,0.0,,7.0
TJ05_004,,,,,,,0.5871398791757406,0.475533,0.533941,0.058408,0.054458,0.040679,0.533941,0.040244,0.003922,0.0,,7.0
TJ05_005,,,,,,,,,,,0.215577,0.037716,0.265022,,0.662745,0.0,,6.0
BCAJ_001,,,,,,,0.7099279259986295,0.336581,0.442838,0.062106,0.106257,0.041012,0.442838,0.048868,0.0,0.0,,8.0
BCAJ_002,,,,,,,0.8926833740524303,0.09484300000000001,0.157759,0.040355,0.062916,0.048043,0.157759,0.039211,0.0,0.003922,,7.0
BCAJ_003,,,,,,,0.9380857550373468,0.041355,0.096013,0.029987,0.032321,0.043137,0.054658,0.096013,0.0,0.0,,6.0
BCAJ_004,,,,,,,0.5588056256492016,0.45100100000000004,0.503669,0.030434,0.503669,0.052668,0.048961,0.034669,0.023529,0.0,,6.0
BCA_001,,,,,,,0.7858905815240155,0.08723399999999998,0.284502,0.039862,0.197268,0.049026,0.284502,0.03395,0.098039,0.019608,,8.0
BCA_002,,,,,,,0.8108766432083261,0.12026699999999999,0.241357,0.02767,0.12109,0.052644,0.241357,0.039872,0.023529,0.0,,8.0
BCA_003,,,,,,,0.6788426471492554,0.30149899999999996,0.429525,0.033388,0.429525,0.044413,0.128026,0.037861,0.0,0.023529,,7.0
BCA_004,,,,,,,0.8445214198574887,0.17437299999999997,0.305785,0.057967,0.305785,0.037467,0.131412,0.104578,0.078431,0.019608,,7.0
BCA_005,,,,,,,0.88771947801083,0.006258999999999987,0.150251,0.041421,0.045197,0.041187,0.150251,0.143992,0.003922,0.007843,,7.0
BCA_006,,,,,,,0.7226573940225741,0.266621,0.406398,0.039042,0.139777,0.05067,0.406398,0.042078,0.039216,0.0,,7.0
RS04_001,0.8340347572377058,0.070941,0.309946,0.8340347572377058,0.070941,0.309946,0.7561140120265798,0.143003,0.309946,0.031931,0.309946,0.041918,0.166943,0.037499,0.019608,0.0,6.0,
RS04_002,0.7352208327614028,0.127944,0.415775,0.7352208327614028,0.127944,0.415775,0.620231924595992,0.341274,0.415775,0.028951,0.074501,0.027693,0.415775,0.045942,0.0,0.0,6.0,
RS04_003,0.8469598567152173,0.006579,0.301642,0.8469598567152173,0.006579,0.301642,0.7944339812249579,0.20985200000000004,0.301642,0.049105,0.301642,0.050405,0.09179,0.047082,0.007843,0.0,6.0,
RS04_004,0.8472991038284315,0.119512,0.317815,0.8472991038284315,0.119512,0.317815,0.8290076555026573,0.13372699999999998,0.197909,0.033791,0.053935,0.064182,0.197909,0.030376,0.486275,0.0,6.0,
RS04_005,0.7739127431059584,0.29928,0.457688,0.7739127431059584,0.29928,0.457688,0.6398433210710466,0.348742,0.457688,0.034679,0.457688,0.036527,0.108946,0.037887,0.0,0.0,6.0,
RS04_006,0.8779959409129987,0.245417,0.366271,0.8779959409129987,0.245417,0.366271,0.762719173424304,0.271672,0.366271,0.065806,0.063796,0.094599,0.366271,0.034031,0.0,0.0,6.0,
RS04_007,0.7145573081684331,0.393161,0.522947,0.7145573081684331,0.393161,0.522947,0.8924038273234906,0.08672500000000001,0.129786,0.032269,0.035431,0.042428,0.129786,0.043061,0.090196,0.0,6.0,
RS04_008,0.9449430651671435,0.0093689999999999,0.191409,0.9449430651671435,0.0093689999999999,0.191409,0.9075283500097107,0.06614999999999999,0.191409,0.043235,0.125259,0.046987,0.191409,0.091686,0.0,0.0,6.0,
RS04_009,0.9119618328226884,0.081103,0.273951,0.9119618328226884,0.081103,0.273951,0.9612212366599955,0.032341999999999996,0.113829,0.048612,0.113829,0.04248,0.070973,0.081487,0.098039,0.0,6.0,
RS04_010,0.8334522233358382,0.148293,0.356846,0.8334522233358382,0.148293,0.356846,0.8386705402782441,0.12805299999999997,0.208553,0.030194,0.208553,0.069186,0.0805,0.033182,0.082353,0.003922,6.0,
RS04_011,0.8902768378433772,0.0393689999999999,0.256911,0.8902768378433772,0.0393689999999999,0.256911,0.8710383934421603,0.05335900000000002,0.217542,0.059791,0.217542,0.045159,0.164183,0.049789,0.47451,0.0,6.0,
RS04_012,0.8808201699457339,0.051506,0.291791,0.8808201699457339,0.051506,0.291791,0.8389398569507072,0.13731300000000002,0.240285,0.054432,0.102972,0.04278,0.240285,0.041957,0.070588,0.0,6.0,
RS04_013,0.9038728823721148,0.165216,0.320261,0.9038728823721148,0.165216,0.320261,0.9620556368695111,0.00026299999999999935,0.109472,0.05328,0.059561,0.050715,0.109209,0.109472,0.007843,0.0,6.0,
RS04_014,0.8407989940495161,0.1261749999999999,0.342269,0.8407989940495161,0.1261749999999999,0.342269,0.7893075216570681,0.12617499999999998,0.342269,0.048354,0.216094,0.041919,0.342269,0.058345,0.003922,0.0,6.0,
RS04_015,0.8795279690055924,0.141962,0.313869,0.8795279690055924,0.141962,0.313869,0.8108253106730582,0.17730400000000002,0.313869,0.034345,0.089784,0.043334,0.136565,0.313869,0.321569,0.0,6.0,
RS04_016,0.9262885730719282,0.013235,0.195423,0.9262885730719282,0.013235,0.195423,0.8685418249955176,0.012359999999999982,0.182188,0.024324,0.182188,0.038652,0.128658,0.169828,0.015686,0.003922,6.0,
RS04_017,0.9161227833582972,0.051482,0.258574,0.9161227833582972,0.051482,0.258574,0.8662436306960466,0.05148200000000003,0.258574,0.061185,0.258574,0.033088,0.207092,0.110027,0.0,0.0,6.0,
RS04_018,0.9441915901557166,0.0478659999999999,0.221863,0.9441915901557166,0.0478659999999999,0.221863,0.9489990513638591,0.03813399999999999,0.136727,0.065148,0.084992,0.036304,0.098593,0.136727,0.458824,0.0,6.0,
RS04_019,0.8674000025370113,0.2059059999999999,0.355386,0.8674000025370113,0.2059059999999999,0.355386,0.7713336734714633,0.259105,0.355386,0.034137,0.091691,0.045665,0.355386,0.096281,0.192157,0.0,6.0,
RS04_020,0.9039255667735788,0.0125369999999999,0.221546,0.9039255667735788,0.0125369999999999,0.221546,0.8448173464900741,0.029785000000000006,0.221546,0.032057,0.221546,0.056439,0.191761,0.055493,0.0,0.0,6.0,
RS04_021,0.8677070633408857,0.0296039999999999,0.264383,0.8677070633408857,0.0296039999999999,0.264383,0.812373005382032,0.03497399999999998,0.234779,0.035552,0.234779,0.043791,0.199805,0.04399,0.047059,0.0,6.0,
RS04_022,0.8645694621128371,0.0457819999999999,0.297587,0.8645694621128371,0.0457819999999999,0.297587,0.8527942069107237,0.105828,0.251805,0.058893,0.145977,0.06251,0.251805,0.036568,0.0,0.0,6.0,
RS04_023,0.8864944290686227,0.0099879999999999,0.236541,0.8864944290686227,0.0099879999999999,0.236541,0.8500645076366757,0.04247200000000001,0.226553,0.043927,0.184081,0.062812,0.226553,0.040445,0.0,0.0,6.0,
RS04_024,0.8448668339781359,0.0874349999999999,0.324719,0.8448668339781359,0.0874349999999999,0.324719,0.8628558503001409,0.09534099999999998,0.237284,0.039492,0.237284,0.058675,0.141943,0.058469,,,5.0,
RS04_025,0.8780889696018245,0.068144,0.288071,0.8780889696018245,0.068144,0.288071,0.8680435480138249,0.09204100000000001,0.219927,0.040554,0.219927,0.055822,0.127886,0.052063,,,5.0,
RS04_026,0.8663646662478678,0.129819,0.341021,0.8663646662478678,0.129819,0.341021,0.9607655192319902,0.0012099999999999889,0.100933,0.048545,0.100933,0.099723,0.07652,0.039597,,,5.0,
RS04_027,0.7825468891177676,0.244363,0.432371,0.7825468891177676,0.244363,0.432371,0.6826329797140714,0.244363,0.432371,0.023851,0.188008,0.036676,0.432371,0.047058,0.0,0.0,5.0,
RS04_028,0.8317604985713924,0.068711,0.312639,0.8317604985713924,0.068711,0.312639,0.7176266942197691,0.254348,0.312639,0.036531,0.312639,0.058291,0.048942,0.036091,0.462745,0.0,5.0,
RS04_029,0.9312957360753474,0.029102,0.220891,0.9312957360753474,0.029102,0.220891,0.8756615582170667,0.029102000000000017,0.220891,0.04461,0.191789,0.051925,0.220891,0.075764,0.67451,0.011765,5.0,
RS04_030,0.8684428164593015,0.144171,0.319494,0.8684428164593015,0.144171,0.319494,0.9011915057835262,0.030763000000000013,0.175323,0.03883,0.14456,0.039491,0.13821,0.175323,,,5.0,
RS04_031,0.8379584816232077,0.282746,0.411409,0.8379584816232077,0.282746,0.411409,0.8023094380434085,0.28274600000000005,0.411409,0.128663,0.411409,0.087677,0.083418,0.043937,0.0,0.0,4.0,
RS04_032,0.7638428471540015,0.053109,0.358489,0.7638428471540015,0.053109,0.358489,0.7890163125871378,0.05310900000000002,0.358489,0.120769,0.358489,0.30538,0.035823,0.033965,0.0,0.0,4.0,
RS04_033,0.8303617239527292,0.059946,0.331113,0.8303617239527292,0.059946,0.331113,0.8008999667363312,0.059946,0.331113,0.06039,0.331113,0.036147,0.067859,0.271167,0.329412,0.0,4.0,
RS04_034,0.8877612063923395,0.1506829999999999,0.297029,0.8877612063923395,0.1506829999999999,0.297029,0.8339660504737976,0.15068299999999998,0.297029,0.040129,0.297029,0.035084,0.146346,0.122194,0.039216,0.003922,4.0,
RS04_035,0.818485727170511,0.204363,0.391527,0.818485727170511,0.204363,0.391527,0.7321897345396721,0.20436300000000002,0.391527,0.036772,0.391527,0.045762,0.187164,0.041851,0.533333,0.023529,4.0,
RS04_036,0.828878014261597,0.075075,0.332142,0.828878014261597,0.075075,0.332142,0.9118615185190125,0.027812000000000003,0.118426,0.0317,0.090614,0.037488,0.118426,0.039822,0.32549,0.027451,4.0,
RS04_037,0.8710436253157883,0.1081179999999999,0.310784,0.8710436253157883,0.1081179999999999,0.310784,0.9161143579581789,0.011628,0.133236,0.033853,0.121608,0.037364,0.133236,0.082967,0.05098,0.039216,4.0,
RS04_038,0.8870263561570484,0.09215,0.287646,0.8870263561570484,0.09215,0.287646,0.8386094855493427,0.15920600000000001,0.287646,0.030503,0.12844,0.050198,0.287646,0.111897,0.121569,0.0,4.0,
RS04_039,0.7805785066153861,0.249498,0.443181,0.7805785066153861,0.249498,0.443181,0.7244497802236288,0.249498,0.443181,0.045869,0.193683,0.03609,0.443181,0.055886,0.035294,0.0,4.0,
RS04_040,0.9026157449739294,0.0138409999999999,0.240219,0.9026157449739294,0.0138409999999999,0.240219,0.8666854816724289,0.12262699999999999,0.240219,0.033573,0.240219,0.073886,0.117592,0.061738,0.011765,0.0,4.0,
RS04_041,-0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,3.0,
RS04_042,0.8203864009263513,0.080732,0.333762,0.8203864009263513,0.080732,0.333762,0.7328241744258404,0.190657,0.333762,0.032854,0.333762,0.035333,0.143105,0.040063,0.635294,0.0,3.0,
RS04_043,0.7580226220470108,0.1382839999999999,0.404041,0.7580226220470108,0.1382839999999999,0.404041,0.7074857462768798,0.13828399999999996,0.404041,0.049605,0.265757,0.022905,0.404041,0.040141,0.996078,0.0,3.0,
RS04_044,0.8304890974629582,0.0208919999999999,0.291992,0.8304890974629582,0.0208919999999999,0.291992,0.766953932408027,0.020891999999999966,0.291992,0.039471,0.2711,0.046618,0.291992,0.036783,0.780392,0.0,3.0,
RS04_045,0.8689959943598505,0.0405829999999999,0.259227,0.8689959943598505,0.0405829999999999,0.259227,0.8653989440597245,0.004059000000000007,0.168887,0.037194,0.164828,0.04515,0.168887,0.044743,0.905882,0.0,3.0,
RS04_046,0.760547342903126,0.011351,0.352086,0.760547342903126,0.011351,0.352086,0.698878977871534,0.011351,0.352086,0.032706,0.340735,0.036055,0.352086,0.031954,0.996078,0.0,3.0,
RS04_047,0.850297818739974,0.0117849999999999,0.280557,0.850297818739974,0.0117849999999999,0.280557,0.7951309180025365,0.14339600000000002,0.268772,0.036846,0.125376,0.044885,0.268772,0.038811,0.662745,0.0,3.0,
